numeroCamara,numeroSenado,tituloCorto,tipo,autores,estado,comision,origen,cuatrenio,legislatura,url,tituloLargo,objeto
307/2020C,,"MODIFICA LEY 1171 DE 2007 ADULTO MAYOR","Ley Ordinaria","[""H.S.Hernán Francisco Andrade Serrano"",""H.S.Myriam Alicia Paredes Aguirre"",""H.S.Nora María García Burgos"",""H.R.María Cristina Soto De Gómez"",""H.R.Jairo Giovany Cristancho Tarache"",""H.R.Armando Antonio Zabaraín de Arce"",""H.R.Faber Alberto Muñoz Cerón"",""H.R.Buenaventura León León"",""H.R.Juan Carlos Rivera Peña"",""H.R.Oscar Tulio Lizcano Gonzalez"",""H.R.Felix Alejandro Chica Correa"",""H.R.Henry Fernando Correal Herrera"",""H.R.José Elver Hernández Casas"",""H.R.Jennifer Kristin Arias Falla"",""H.R.Diela Liliana Benavides Solarte"",""H.R.José Gustavo Padilla Orozco"",""H.R.Felipe Andrés Muñoz Delgado"",""H.R.Nidia Marcela Osorio Salgado"",""H.R.Jhon Arley Murillo Benítez"",""H.R.Juan Diego Echavarría Sánchez"",""H.R.Adriana Magali Matiz Vargas"",""H.R.Christian José Moreno Villamizar"",""H.R.Juan Carlos Wills Ospina"",""H.R.Karina Estefanía Rojano Palacio"",""H.R.Carlos Eduardo Acosta Lozano"",""H.R.Ángel María Gaitán Pulido"",""H.R.Jaime Felipe Lozada Polanco"",""H.R.Jorge Enrique Benedetti Martelo"",""H.R.Juan Carlos Reinales Agudelo""]",Archivado,"Comisión Séptima Constitucional Permanente","Cámara",2018-2022,2020-2021,https://www.camara.gov.co/modifica-ley-1171-de-2007-adulto-mayor,"“Por medio del cual se modifica y adiciona a la Ley 1171 de 2007.”","El presente proyecto de ley propende por hacer menos gravosa la situación económica de los adultos mayores y/o las personas que los tengan bajo su guarda al establecer una tarifa diferencial en materia de transporte público colectivo y servicio de restaurante."
306/2020C,444/2021S,"CADUCIDAD ACOSO LABORAL","Ley Ordinaria","[""H.S.Hernán Francisco Andrade Serrano"",""H.S.Myriam Alicia Paredes Aguirre"",""H.R.María Cristina Soto De Gómez"",""H.R.Jairo Giovany Cristancho Tarache"",""H.R.Armando Antonio Zabaraín de Arce"",""H.R.Faber Alberto Muñoz Cerón"",""H.R.Buenaventura León León"",""H.R.Juan Carlos Rivera Peña"",""H.R.Oscar Tulio Lizcano Gonzalez"",""H.R.Felix Alejandro Chica Correa"",""H.R.Henry Fernando Correal Herrera"",""H.R.José Elver Hernández Casas"",""H.R.Jennifer Kristin Arias Falla"",""H.R.Diela Liliana Benavides Solarte"",""H.R.José Gustavo Padilla Orozco"",""H.R.Felipe Andrés Muñoz Delgado"",""H.R.Nidia Marcela Osorio Salgado"",""H.R.Jhon Arley Murillo Benítez"",""H.R.Juan Diego Echavarría Sánchez"",""H.R.Adriana Magali Matiz Vargas"",""H.R.Juan Carlos Wills Ospina"",""H.R.Ángel María Gaitán Pulido"",""H.R.Jorge Enrique Benedetti Martelo"",""H.R.Juan Carlos Reinales Agudelo"",""H.R.Jaime Felipe Lozada Polanco"",""H.R.Carlos Eduardo Acosta Lozano""]",Ley,"Comisión Séptima Constitucional Permanente","Cámara",2018-2022,2020-2021,https://www.camara.gov.co/caducidad-acoso-laboral-0,"“Por medio del cual se modifica el artículo 18 de la Ley 1010 de 2006”","el Proyecto tiene como finalidad modificar el artículo 18 de la Ley en mención, buscando establecer que el término de caducidad de las acciones derivadas del acoso laboral prescriba en tres (3) años, a partir del último acto u hostigamiento en la relación laboral, equiparándolo con las acciones laborales establecidas en el artículo 151 del Código Procesal del Trabajo."
305/2020C,,"COMPENSACION ENERGIA","Ley Ordinaria","[""H.S.Hernán Francisco Andrade Serrano"",""H.S.Myriam Alicia Paredes Aguirre"",""H.R.María Cristina Soto De Gómez"",""H.R.Alfredo Rafael Deluque Zuleta"",""H.R.Jairo Giovany Cristancho Tarache"",""H.R.Armando Antonio Zabaraín de Arce"",""H.R.Faber Alberto Muñoz Cerón"",""H.R.Buenaventura León León"",""H.R.Juan Carlos Rivera Peña"",""H.R.Oscar Tulio Lizcano Gonzalez"",""H.R.Felix Alejandro Chica Correa"",""H.R.Henry Fernando Correal Herrera"",""H.R.José Elver Hernández Casas"",""H.R.Jennifer Kristin Arias Falla"",""H.R.Diela Liliana Benavides Solarte"",""H.R.José Gustavo Padilla Orozco"",""H.R.Felipe Andrés Muñoz Delgado"",""H.R.Nidia Marcela Osorio Salgado"",""H.R.Jhon Arley Murillo Benítez"",""H.R.Juan Diego Echavarría Sánchez"",""H.R.Adriana Magali Matiz Vargas"",""H.R.Christian José Moreno Villamizar"",""H.R.Juan Carlos Wills Ospina"",""H.R.Ángel María Gaitán Pulido"",""H.R.Carlos Eduardo Acosta Lozano"",""H.R.Jaime Felipe Lozada Polanco"",""H.R.Juan Carlos Reinales Agudelo"",""H.R.Jorge Enrique Benedetti Martelo""]",Archivado,"Comisión Quinta Constitucional Permanente","Cámara",2018-2022,2020-2021,https://www.camara.gov.co/compensacion-energia,"“por el cual se modifica el artículo 45 de la Ley 99 de 1993”","El objetivo del presente proyecto de ley es compensar a los Municipios, distritos y Departamentos por lo que aportan a estos proyectos, su posición geográfica y la velocidad de los vientos, características únicas presentes en distintos Departamentos de la geografía colombiana; dada la posición privilegiada para la instalación de los parques de generación de energía eólica o solar."
304/2020C,,"DOBLE CONFORMIDAD","Ley Estatutaria","[""H.R.Juan David Velez Trujillo""]",Archivado,"Comisión Primera Constitucional Permanente","Cámara",2018-2022,2020-2021,https://www.camara.gov.co/doble-conformidad,"“Por medio de la cual se garantiza el derecho fundamental a la doble conformidad y se dictan otras disposiciones”","La presente ley tiene por objeto garantizar los derechos fundamentales a la doble instancia, doble conformidad y a la favorabilidad en el ámbito penal en concordancia con lo dispuesto en los artículos 29,31,93 y 94 de la Constitución Política y con los tratados internacionales de Derechos Humanos vigentes en Colombia, de todas las personas que hayan sido o sean sujetos de una sentencia penal condenatoria de única instancia, incluidos los aforados juzgados por la Corte Suprema de Justicia."
303/2020C,,"ENAJENACION PARTICIPACION ACCIONARIA ESTADO","Ley Ordinaria","[""H.R.César Augusto Ortiz Zorro""]",Archivado,"Comisión Primera Constitucional Permanente","Cámara",2018-2022,2020-2021,https://www.camara.gov.co/enajenacion-participacion-accionaria-estado,"“Por medio de la cual se deroga el Decreto Legislativo 811 de 2020”","El presente proyecto de ley que deroga en forma expresa el Decreto Legislativo 811 del 4 de junio de 2020, por el cual se establecen las medidas relacionadas con la inversión y la enajenación de la participación accionaria del Estado, en el marco del Estado de Emergencia Económica, Social y Ecológica, tiene tres objetivos fundamentales."
302/2020C,379/2020S,"OVINO CAPRINO","Ley Ordinaria","[""H.S.Alejandro Corrales Escobar"",""H.S.Ciro Alejandro Ramírez Cortes"",""H.R.Rubén Darío Molano Piñeros"",""H.R.Gabriel Jaime Vallejo Chujfi"",""H.R.Edwin Gilberto Ballesteros Archila"",""H.R.Juan Fernando Espinal Ramírez""]",Archivado,"Comisión Tercera o de Hacienda y Crédito Público","Cámara",2018-2022,2020-2021,https://www.camara.gov.co/ovino-caprino,"“Por el cual se crea el fondo de fomento ovino y caprino”.","La presente Ley tiene por objeto establecer la Cuota de Fomento ovina y caprina, crear el Fondo de Fomento y determinar las principales definiciones de las bases para su recaudo, administración y destinación, con el fin de contribuir al desarrollo del subsector Ovino y Caprino en Colombia."
301/2020C,511/2021S,"PROPIEDAD HORIZONTAL","Ley Ordinaria","[""H.S.Angélica lisbeth lozano correa"",""H.S.Paloma Susana Valencia Laserna"",""H.R.José Daniel López Jiménez"",""H.R.José Jaime Uscátegui Pastrana"",""H.R.John Jairo Bermúdez Garcés""]",Archivado,"Comisión Primera Constitucional Permanente","Cámara",2018-2022,2020-2021,https://www.camara.gov.co/propiedad-horizontal-4,"“Por medio de la cual se expide el Régimen de la Propiedad Horizontal en Colombia y se dictan otras disposiciones”","El objeto de la presente ley es regular la forma especial de propiedad denominada propiedad horizontal, estableciendo la reglamentación necesaria concerniente al mantenimiento, operación y sostenibilidad física, social, ambiental y económica de los bienes privados, así como de los bienes y servicios comunes que conforman la propiedad horizontal y, los órganos de administración y gobierno de la propiedad."
300/2020C,,"COLOMBIA REFORESTA","Ley Ordinaria","[""H.S.Aydee lizarazo cubillos"",""H.S.Daira Galvis Méndez"",""H.R.Erwin Arias Betancur"",""H.R.Karina Estefanía Rojano Palacio"",""H.R.José Gabriel Amar Sepúlveda"",""H.R.César Augusto Lorduy Maldonado"",""H.R.Modesto Enrique Aguilera Vides"",""H.R.Ángela Patricia Sánchez Leal"",""H.R.Oswaldo Arcos Benavides"",""H.R.José Daniel López Jiménez"",""H.R.Eloy Chichí Quintero Romero"",""H.R.Atilano Alonso Giraldo Arboleda"",""H.R.Gustavo Hernán Puentes Díaz"",""H.R.Gloria Betty Zorro Africano"",""H.R.Mauricio Parodi Díaz"",""H.R.Aquileo Medina Arteaga"",""H.R.Julio César Triana Quintero"",""H.R.Carlos Mario Farelo Daza"",""H.R.José Luis Pinedo Campo"",""H.R.Bayardo Gilberto Betancourt Pérez"",""H.R.Jairo Humberto Cristo Correa"",""H.R.Salim Villamil Quessep"",""H.R.Héctor Javier Vergara Sierra"",""H.R.Harry Giovanny González García"",""H.R.Oscar Camilo Arango Cardenas"",""H.R.Ricardo Alfonso Ferro Lozano"",""H.R.Mauricio Andrés Toro Orjuela"",""H.R.Jorge Méndez Hernández""]",Archivado,"Comisión Quinta Constitucional Permanente","Cámara",2018-2022,2020-2021,https://www.camara.gov.co/colombia-reforesta,"“Por medio de la cual se crea el programa “Colombia Reforesta” y se dictan otras disposiciones""","Crear el programa “Colombia reforesta” cuyo objetivo es reducir la deforestación e incentivar la plantación de árboles para combatir el cambio climático y mejorar el medio ambiente"
299/2020C,,"FRAUDE DEPORTIVO","Ley Ordinaria","[""H.R.Karina Estefanía Rojano Palacio"",""H.R.José Gabriel Amar Sepúlveda"",""H.R.César Augusto Lorduy Maldonado"",""H.R.Modesto Enrique Aguilera Vides"",""H.R.Ángela Patricia Sánchez Leal"",""H.R.Oswaldo Arcos Benavides"",""H.R.José Daniel López Jiménez"",""H.R.Jorge Enrique Benedetti Martelo"",""H.R.David Ernesto Pulido Novoa"",""H.R.Karen Violette Cure Corcione"",""H.R.Atilano Alonso Giraldo Arboleda"",""H.R.Gustavo Hernán Puentes Díaz"",""H.R.Erwin Arias Betancur"",""H.R.Eloy Chichí Quintero Romero"",""H.R.Gloria Betty Zorro Africano"",""H.R.Nestor Leonardo Rico Rico"",""H.R.Aquileo Medina Arteaga"",""H.R.Julio César Triana Quintero"",""H.R.Carlos Mario Farelo Daza"",""H.R.José Luis Pinedo Campo"",""H.R.Jaime Rodríguez Contreras"",""H.R.Carlos Alberto Cuenca Chaux"",""H.R.Bayardo Gilberto Betancourt Pérez"",""H.R.Jairo Humberto Cristo Correa"",""H.R.Salim Villamil Quessep"",""H.R.Héctor Javier Vergara Sierra"",""H.R.Jorge Méndez Hernández""]",Retirado,"Comisión Primera Constitucional Permanente","Cámara",2018-2022,2020-2021,https://www.camara.gov.co/fraude-deportivo,"“Por la cual se promueve la integridad en el deporte y se crea el tipo penal amaño o fraude o manipulación de las competiciones deportivas”",""
298/2020C,,"REACTIVACION ECONOMICA VALLEDUPAR","Ley Ordinaria","[""H.R.Christian José Moreno Villamizar""]",Archivado,"Comisión Tercera o de Hacienda y Crédito Público","Cámara",2018-2022,2020-2021,https://www.camara.gov.co/reactivacion-economica-valledupar,"“Por el cual se crea el Fondo para el Desarrollo Integral y reactivación de la Ciudad de Valledupar”","Establecer medidas que permitan promover el desarrollo integral y el crecimiento económico de la ciudad capital Valledupar, en el departamento del Cesar."
297/2020C,,"OPTIMIZACION RED VIAL TERCIARIA","Ley Ordinaria","[""H.S.Carlos Felipe Mejía Mejía"",""H.R.Luis Fernando Gómez Betancourt""]",Archivado,"Comisión Sexta o de Transportes y Comunicaciones","Cámara",2018-2022,2020-2021,https://www.camara.gov.co/optimizacion-red-vial-terciaria,"“Por medio de la cual se adopta una Política pública para la optimización de la red vial terciaria en el territorio nacional","Optimización de la red vial terciaria en Colombia y generación de ingresos en la comunidad."
296/2020C,185/2020S,"PRESUPUESTO 2021","Ley Ordinaria","[""ALBERTO CARRASQUILLA BARRERA"",""MINISTRO DE HACIENDA Y CRÉDITO PÚBLICO""]",Ley,"Comisión Cuarta o Presupuesto","Cámara",2018-2022,2020-2021,https://www.camara.gov.co/presupuesto-2021,"""Por la cual se decreta el presupuesto de rentas y recursos de capital y ley de apropiaciones para la vigencia fiscal del 1o. de enero al 31 de diciembre de 2021""","Presupuesto General de la Nación 2021."
295/2020C,475/2021S,"ADMINISTRACION DE JUSTICIA","Ley Estatutaria","[""Presidenta Consejo Superior de la Judicatura DIANA ALEXANDRA REMOLINA BOTÍA.""]","Sancion Presidencial","Comisión Primera Constitucional Permanente","Cámara",2018-2022,2020-2021,https://www.camara.gov.co/administracion-de-justicia-3,"“por la cual se modifica la Ley 270 de 1996 – Estatutaria de la Administración de Justicia y se dictan otras disposiciones”",""
294/2020C,,"VACUNA COVID-19","Ley Ordinaria","[""H.S.Iván Cepeda Castro"",""H.S.Antonio sanguino Páez"",""H.R.María José Pizarro Rodríguez"",""H.R.Ángela María Robledo Gómez""]",Archivado,"Comisión Séptima Constitucional Permanente","Cámara",2018-2022,2020-2021,https://www.camara.gov.co/vacuna-covid-19,"“Por medio de la cual se garantiza un programa ampliado universal de inmunización contra el virus SARS-CoV-2 el cual es responsable de la enfermedad COVID-19 y se dictan otras disposiciones”","La presente ley tiene por objeto garantizar un programa universal de vacunación, inmunización y tratamiento que reduzca la mortalidad del virus SARS-CoV-2 el cual es responsable de la enfermedad COVID-19, todas sus mutaciones y otros virus que puedan llevar a un evento epidémico en todo el territorio nacional, a través de la garantía por parte del Estado y de los actores que intervienen en el Sistema General de Seguridad Social en Salud vigente, de la prestación de todos los servicios necesarios para su prevención, detección temprana, vacuna y tratamiento integral, rehabilitación y cuidado paliativo."
293/2020C,457/2021S,"AMBULANCIAS DE BOMBEROS","Ley Ordinaria","[""H.R.Jairo Giovany Cristancho Tarache"",""H.R.Jennifer Kristin Arias Falla"",""H.R.Jorge Enrique Benedetti Martelo"",""H.R.Juan Diego Echavarría Sánchez"",""H.R.Henry Fernando Correal Herrera"",""H.R.Jhon Arley Murillo Benítez""]",Ley,"Comisión Séptima Constitucional Permanente","Cámara",2018-2022,2020-2021,https://www.camara.gov.co/ambulancias-de-bomberos,"“Por medio de la cual se autoriza a los Cuerpos de Bomberos de Colombia la prestación del servicio de traslado pacientes en salud en el territorio colombiano”","La presente ley tiene por objeto autorizar a los Cuerpos de Bomberos de Colombia la prestación del servicio de traslado de pacientes en el territorio colombiano con el fin de facilitar la atención oportuna y eficiente de los ciudadanos en situaciones de urgencias y/o emergencias médicas."
292/2020C,,"INCENTIVOS AL SERVICIO MILITAR","Ley Ordinaria","[""H.R.Edwin Alberto Valdés Rodríguez""]",Retirado,"Comisión Segunda o de Relaciones Internacionales","Cámara",2018-2022,2020-2021,https://www.camara.gov.co/incentivos-al-servicio-militar-0,"POR MEDIO DEL CUAL SE CREAN INCENTIVOS PARA LA PRESTACIÓN DEL SERVICIO MILITAR EN COLOMBIA","Incentivar el Servicio Militar Obligatorio en Colombia con las Formaciones en los Grados de Sub Oficial del Ejército Nacional, Armada Nacional, Fuerza Aérea de Colombia y experiencia para la Policía Nacional de Colombia."
291/2020C,,"EMPRENDIMIENTO SECTOR DEPORTE","Ley Ordinaria","[""H.S.Fernando Nicolás Araújo Rumié"",""H.R.Enrique Cabrales Baquero"",""H.R.Yenica Sugein Acosta Infante"",""H.R.Gustavo Londoño García"",""H.R.Margarita María Restrepo Arango"",""H.R.José Vicente Carreño Castro"",""H.R.Edwin Gilberto Ballesteros Archila"",""H.R.Jennifer Kristin Arias Falla"",""H.R.Esteban Quintero Cardona"",""H.R.Milton Hugo Angulo Viveros"",""H.R.Christian Munir Garcés Aljure"",""H.R.Rodrigo Arturo Rojas Lara""]",Retirado,"Comisión Tercera o de Hacienda y Crédito Público","Cámara",2018-2022,2020-2021,https://www.camara.gov.co/emprendimiento-sector-deporte,"“Por medio del cual se establecen disposiciones en materia de emprendimiento en el sector deporte, recreación, actividad física y aprovechamiento del tiempo libre”","La presente ley tiene como finalidad, dictar medidas para fomentar e incentivar el emprendimiento en el sector deporte, recreación, actividad física y aprovechamiento del tiempo libre."
290/2020C,253/2021S,"CLAUSULA DE PERMANENCIA","Ley Ordinaria","[""H.R.Sara Elena Piedrahita Lyons"",""H.R.Monica Maria Raigoza Morales"",""H.R.Astrid Sánchez Montes De Oca"",""H.R.Martha Patricia Villalba Hodwalker"",""H.R.Norma Hurtado Sánchez"",""H.R.Milene Jarava Díaz"",""H.R.Monica Liliana Valencia Montaña"",""H.R.Teresa De Jesús Enríquez Rosero""]",Archivado,"Comisión Sexta o de Transportes y Comunicaciones","Cámara",2018-2022,2020-2021,https://www.camara.gov.co/clausula-de-permanencia,"“POR MEDIO DEL CUAL  SE PROHÍBE  LA CLÁUSULA DE PERMANENCIA MÍNIMA  EN LOS CONTRATOS DE PRESTACIÓN DE LOS  SERVICIOS DE COMUNICACIONES FIJOS Y SE DICTAN OTRAS DISPOSICIONES”","Reducir los costos que asumen los usuarios coligados a la prestación de servicios de comunicaciones fijos: telefonía fija, internet y televisión por suscripción al terminar la relación contractual o cambiar de proveedor de estos servicios de comunicaciones e impedir las prácticas comerciales que restringen dicho derecho."
